,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4
0,1e-08,3.420239045933872,3.4204155177766005,3.4531874270545986,3.453537247567389,3.423651040941516,3.4209455552290096,3.5240728882868892,3.5248096980662185,3.456311755519977,3.458528116158358
1,1.79e-08,3.3383636397130187,3.3376655603592855,3.4565147743111715,3.458707396689667,3.508636122166011,3.5056008070466036,3.459166226680752,3.4589019875960894,3.519591754826663,3.5211806245516257
2,2.58e-08,3.426700104309304,3.4255906753785004,3.5385542079105714,3.5438155691529603,3.449922533981006,3.4480709857397778,3.450116822655304,3.447343248186876,3.518016320258698,3.516643274860539
3,3.3700000000000004e-08,3.48732269439454,3.48800484308614,3.4669475370408707,3.4696567696007885,3.4650803764784412,3.4704413709094766,3.4734060940082965,3.4725484100629473,3.5824185332690672,3.5826068741221806
4,4.16e-08,3.393368484196668,3.393906021100382,3.420654148138696,3.4195990650440433,3.5193331214814014,3.52223975305491,3.4513411870116397,3.4516116731386948,3.513123810738026,3.515286762166809
5,4.95e-08,3.4258139922550335,3.4237975281215047,3.404450291022651,3.4076155399680363,3.564066712614944,3.5618150567756848,3.498932355977108,3.4997078957264174,3.420684143692248,3.423479270177336
6,5.74e-08,3.4358485210517484,3.4414518908239295,3.4411233127517606,3.4442054785428167,3.496274658534338,3.4943237860024983,3.5227938508146117,3.5222013414867814,3.528958183969258,3.527034796673817
7,6.53e-08,3.437508294258696,3.440953710519637,3.3713245002402417,3.3710605744378936,3.450625302962483,3.44894897698412,3.527169408667573,3.530356521035356,3.544216595455965,3.5454247247458164
8,7.32e-08,3.425683432162602,3.423798150917714,3.3998086095774247,3.401322207308443,3.506048086109253,3.505253807225807,3.442591621126805,3.443096049645048,3.5311861173367696,3.5335305383760054
9,8.109999999999999e-08,3.444932928504427,3.4446549462186944,3.4506059366335693,3.4464721232704085,3.4444538118943653,3.4464684022945486,3.5176724142501206,3.5178313944573474,3.493200328255943,3.4985094750150156
10,8.899999999999999e-08,3.4060304103887953,3.408391696565298,3.404779800537722,3.4098831148824127,3.516605463387512,3.51664887792833,3.525892247809736,3.5294482337623103,3.5495929055040305,3.5504865093999354
11,9.689999999999999e-08,3.4020134114208993,3.4068799727864443,3.501353936861902,3.504483577838223,3.4356545647294134,3.432629870469129,3.464107766474173,3.4616927585887654,3.54401763030929,3.5453809911235767
12,1.048e-07,3.326044967171366,3.3250548507433506,3.429575200087046,3.428807783713397,3.4911269885321206,3.487994847172987,3.5137725420093737,3.517786729589767,3.5170546037144925,3.5152358502057894
13,1.127e-07,3.3379285471636977,3.3389470869149025,3.3666328672145545,3.3730964186224703,3.391088746084059,3.390290720393616,3.416207053798811,3.418486819883131,3.4500053862603592,3.451001747962559
14,1.206e-07,3.4572128545832257,3.457985270588463,3.4140587863291714,3.4134856439557253,3.502445235039774,3.506431312764299,3.5012139958819453,3.5051928890135104,3.4128565954219092,3.4148811806425403
15,1.285e-07,3.397071282563573,3.3961283306135974,3.3677344714433195,3.373062982167507,3.4176260099987816,3.420998652610202,3.4981468259480915,3.4995632855439607,3.4836967605388702,3.48448260699248
16,1.364e-07,3.4264814633125034,3.4321288739259597,3.4113204999148596,3.4129983876683574,3.4924956690923956,3.4981065352834695,3.4720536671391606,3.4770211145724224,3.502780684174141,3.501326118724057
17,1.4430000000000001e-07,3.3536095500165146,3.3587856389844646,3.382236406482168,3.3869955232129003,3.4777700999540713,3.4804933876587656,3.4570310802224196,3.464887043361556,3.4744817907614234,3.475927297102398
18,1.522e-07,3.405333895773164,3.40947083033699,3.4719809024872026,3.4737328129924543,3.488525200986869,3.493236530641926,3.4505494019869203,3.4491772950419874,3.424638664735626,3.427305107126577
19,1.601e-07,3.435995008499807,3.4409693264954258,3.4805927205902742,3.4847334049287637,3.509407287210052,3.5125856544256657,3.3206258867919556,3.324722530441611,3.5007567284568024,3.504611622748085
20,1.68e-07,3.5044285953562904,3.5125431750414964,3.485615780140797,3.490409568250428,3.330716370410259,3.330087941472899,3.5280580127293844,3.531725190961134,3.5280580127293844,3.531725190961134
21,1.759e-07,3.4585696641221917,3.462084732409253,3.5307001055748866,3.5285505850275345,3.5039123013586058,3.5015700667925023,3.501446695947543,3.508308794951181,3.501446695947543,3.508308794951181
22,1.838e-07,3.51435256222297,3.51918664048489,3.4644032264962457,3.465197193560494,3.530471151723707,3.53566754529739,3.516108843682486,3.517872624523493,3.516108843682486,3.517872624523493
23,1.917e-07,3.4294280718155843,3.432002374395811,3.407783264236067,3.410552153010621,3.4181367206321047,3.421034293179346,3.4329781587691484,3.43597724274799,3.4329781587691484,3.43597724274799
24,1.9960000000000001e-07,3.4265629860360565,3.4299590528632433,3.3810189124164514,3.389806582062756,3.3486221347725595,3.351449743578592,3.495058404258697,3.499190656351474,3.495058404258697,3.499190656351474
25,2.075e-07,3.3829507229896043,3.386775944794337,3.4044690280753893,3.4104715675526176,3.4055453681499457,3.408293330004906,3.54659259921542,3.5507854458487498,3.54659259921542,3.5507854458487498
26,2.154e-07,3.4090526068901927,3.4117980708343985,3.4467482460570906,3.4490292627549697,3.4783894675033062,3.4812317566719075,3.482805015824987,3.483843544296152,3.482805015824987,3.483843544296152
27,2.233e-07,3.371335745653774,3.37704374977962,3.4761746927171733,3.483405976073834,3.4328781853100874,3.437453647479457,3.4805789808553595,3.480834161844941,3.4805789808553595,3.480834161844941
28,2.312e-07,3.368655873142483,3.3697749850417553,3.441188595654313,3.4411729780704152,3.4386611572492374,3.445467659883508,3.5318741875038224,3.5380653811891944,3.5318741875038224,3.5380653811891944
29,2.3909999999999996e-07,3.4276221297019056,3.4334734989219524,3.4662001117958234,3.4644113433860793,3.471633907493866,3.4767506546090825,3.5641863485048626,3.568556291464484,3.5641863485048626,3.568556291464484
30,2.47e-07,3.4647290144028893,3.4681194598294933,3.4060935109815973,3.4146881553702215,3.4779169151266784,3.48329196679728,3.4183543996663293,3.4233296540459253,3.4183543996663293,3.4233296540459253
31,2.549e-07,3.3084902538832885,3.311736084871224,3.4335400201530177,3.442021910484202,3.519989978781713,3.5238533064608752,3.533452450820065,3.536081726395043,3.533452450820065,3.536081726395043
32,2.628e-07,3.3336039051882462,3.3380085151267167,3.420266849166766,3.4259111350788265,3.4976352221840386,3.507638831652013,3.492567496155989,3.4929154427132993,3.492567496155989,3.4929154427132993
33,2.707e-07,3.439852090555507,3.440289990546432,3.3889301400201437,3.3950379376784148,3.5128886188874087,3.5141470345640937,3.4989223808558636,3.500310730395064,3.4989223808558636,3.500310730395064
34,2.786e-07,3.432867243396176,3.4371993922031177,3.3533125247763653,3.355381460389618,3.529199301119961,3.537526897778423,3.5977441384558255,3.60150720498424,3.5977441384558255,3.60150720498424
35,2.865e-07,3.3840432766831463,3.3896457093837418,3.443059194059258,3.449619259645413,3.560668145770738,3.5665716756492083,3.454536730847085,3.4594857503048053,3.454536730847085,3.4594857503048053
36,2.944e-07,3.4095214361663797,3.415299716812964,3.374246123592572,3.379732365583327,3.4658602846596547,3.469038027227293,3.526814277790683,3.5278721721553987,3.526814277790683,3.5278721721553987
37,3.023e-07,3.4664762475737416,3.4720224594699407,3.4741185506301147,3.476090661578058,3.522137313457285,3.525152015375249,3.5004999871247375,3.5054921098170486,3.5004999871247375,3.5054921098170486
38,3.102e-07,3.427528109681913,3.4311628040865227,3.4298035039260846,3.4364066726170726,3.4179261683604163,3.4233340141582747,3.553000825863164,3.5561014205102643,3.553000825863164,3.5561014205102643
39,3.1809999999999997e-07,3.4320251772258823,3.4344067649075583,3.422997628548566,3.4272404478521503,3.4677365074955024,3.471916859714096,3.541621057999642,3.546383924424411,3.541621057999642,3.546383924424411
40,3.26e-07,3.3845261570981546,3.3922106448900786,3.4261963052899143,3.4312746318761382,3.491998731584663,3.4994399082458054,3.484501651940648,3.489067431475176,3.484501651940648,3.489067431475176
41,3.339e-07,3.415985607705001,3.417006956752844,3.363820580216698,3.3701757504782734,3.4984319935805908,3.4995273677792853,3.504800898788569,3.512254256490592,3.504800898788569,3.512254256490592
42,3.418e-07,3.4404923843318724,3.4461060616710015,3.393496853556916,3.4001509319799563,3.4870684540799117,3.494653618862522,3.5610014040979445,3.5676889059869494,3.5610014040979445,3.5676889059869494
43,3.497e-07,3.3888904720466937,3.389961483914851,3.4412710528207,3.446597065590073,3.415171980385968,3.4204274042438443,3.474788512751479,3.481070597038953,3.474788512751479,3.481070597038953
44,3.5759999999999997e-07,3.4447945598168053,3.447828001553339,3.4041004662385284,3.407251659676802,3.569894960372848,3.5771502955389605,3.550994369129925,3.5570350161312216,3.550994369129925,3.5570350161312216
45,3.655e-07,3.447527226672176,3.4539508017890523,3.4798555928167887,3.483980035299639,3.5790786778880896,3.5856512385027877,3.5328493059717094,3.5395858458148575,3.5328493059717094,3.5395858458148575
46,3.734e-07,3.35134791731823,3.3603907684595944,3.3599478673564613,3.363262726514532,3.500008055579973,3.5027700738532603,3.4735607160220208,3.4813301618165036,3.4735607160220208,3.4813301618165036
47,3.813e-07,3.418001754083318,3.423869363685939,3.4604668145603865,3.4646134332766994,3.5088697578345753,3.512655001170529,3.4834321982288645,3.489201421257039,3.4834321982288645,3.489201421257039
48,3.892e-07,3.439153383741047,3.44175892071804,3.4984232419811527,3.507004457403011,3.3910974991411083,3.3965906138757243,3.48284249972191,3.4858041029197393,3.48284249972191,3.4858041029197393
49,3.971e-07,3.434505472993572,3.4464852539013346,3.3877204434974324,3.395732263051459,3.507606962419056,3.512592525780204,3.5171851639704172,3.5252035451419426,3.5171851639704172,3.5252035451419426
50,4.05e-07,3.411129981115234,3.417480466994117,3.3951128991816404,3.4007924800635116,3.501879904783522,3.5103677314665753,3.511021769643164,3.51864972569874,3.511021769643164,3.51864972569874
51,4.129e-07,3.379776126558644,3.3810564056617367,3.4592468116134825,3.464075891204313,3.369171866567837,3.373313174141743,3.4720068172081633,3.480752323313886,3.4720068172081633,3.480752323313886
52,4.208e-07,3.3869845845966373,3.3986432795356656,3.452556187896154,3.4585368645240955,3.5075726011752164,3.5137366212231624,3.4760063267912122,3.478686511123342,3.4760063267912122,3.478686511123342
53,4.2869999999999997e-07,3.4749796628852936,3.4828309404211706,3.5104189640909147,3.514414097577269,3.3777961826220695,3.38313874849232,3.4814738648096855,3.4851082469353774,3.4814738648096855,3.4851082469353774
54,4.366e-07,3.3702934767627553,3.375093196510284,3.409847833166832,3.415212264670001,3.5152021225833585,3.5200258942490135,3.4533748267977944,3.45897163794089,3.4533748267977944,3.45897163794089
55,4.445e-07,3.3577880203062658,3.361885601186347,3.464693693988802,3.4749356187205316,3.450442284217331,3.4538108646604626,3.4652318645441387,3.471830348829887,3.4652318645441387,3.471830348829887
56,4.524e-07,3.3739697022597785,3.38129718639336,3.440085112389741,3.4482140615535104,3.4496286540989773,3.4532574141798733,3.4935010879299573,3.4978710299709554,3.4935010879299573,3.4978710299709554
57,4.603e-07,3.3999354247303137,3.4072522890229884,3.315401082721777,3.3245432571454945,3.490452372273805,3.498686580126698,3.475850170902293,3.4833684960251685,3.475850170902293,3.4833684960251685
58,4.6819999999999997e-07,3.404551492698966,3.410173291440496,3.484351413002998,3.491913777204196,3.4986512450149196,3.5015275794163436,3.4733798631225086,3.4774518327113357,3.4733798631225086,3.4774518327113357
59,4.761e-07,3.4191377403485315,3.4255510070568045,3.359179188462224,3.3594634169595357,3.444128646015082,3.453776812858117,3.542997529894893,3.5511321020342117,3.542997529894893,3.5511321020342117
60,4.839999999999999e-07,3.3955842189667096,3.399871078205552,3.445191219643246,3.449168862749061,3.4734935567369023,3.4807982408147065,3.4087637283275836,3.414692867366534,3.4087637283275836,3.414692867366534
61,4.919e-07,3.462810608829927,3.4699435041453004,3.4732339989751244,3.4740732539491197,3.462375213411915,3.4697873427694277,3.5608564762223267,3.566065675074482,3.5608564762223267,3.566065675074482
62,4.998e-07,3.388128985878964,3.392542341823434,3.4066763392682637,3.418837278247126,3.4376791511430755,3.4432391067264305,3.5136070142298226,3.5221323211734297,3.5136070142298226,3.5221323211734297
63,5.077e-07,3.4272869900626843,3.4317487603030905,3.5243243165277676,3.5359417853333026,3.4314026922024934,3.440491459108336,3.4160977347823485,3.4249335059017714,3.4160977347823485,3.4249335059017714
64,5.156e-07,3.398176324104946,3.4042653813024737,3.39227404496093,3.3968238926972867,3.4828784334158063,3.487426721646935,3.6256841419015973,3.6297623596010897,3.6256841419015973,3.6297623596010897
65,5.234999999999999e-07,3.3954002788503077,3.400837484627056,3.473643163118951,3.4811464953466564,3.523213331787596,3.530245968497394,3.5076144644097176,3.5156631426648906,3.5076144644097176,3.5156631426648906
66,5.314e-07,3.440696341928091,3.4433109367573773,3.463667036030222,3.470643450226827,3.5002385542730767,3.5111944876387042,3.4933261731076524,3.4996244992810417,3.4933261731076524,3.4996244992810417
67,5.393e-07,3.418932841906313,3.4265245647508347,3.4486928591958996,3.4503285813058313,3.4911669700786487,3.499074157033763,3.479152525226354,3.4859053043210624,3.479152525226354,3.4859053043210624
68,5.472e-07,3.4653589824433624,3.468842505088781,3.4678608232717245,3.477281918787453,3.4933848949209367,3.4973940848619267,3.4792096753145474,3.487617854652176,3.4792096753145474,3.487617854652176
69,5.551e-07,3.445748748049601,3.458302921405252,3.4339295093520916,3.442170587016239,3.466171064734042,3.4697017505705015,3.481715891493462,3.4850282520264817,3.481715891493462,3.4850282520264817
70,5.629999999999999e-07,3.44377258646755,3.4489646063894686,3.432193236876888,3.4406360849810826,3.5601340379997337,3.56588452163693,3.5234244747334054,3.530406512819368,3.5234244747334054,3.530406512819368
71,5.709e-07,3.4713530895172378,3.4814850702710984,3.480119522593768,3.485930599976953,3.491262548854388,3.496109744796254,3.539579612076449,3.544987771571176,3.539579612076449,3.544987771571176
72,5.788e-07,3.4237488109425214,3.431631320768123,3.465678818418417,3.478916078408607,3.4807520454810343,3.484890544139982,3.539503693101397,3.543798986509595,3.539503693101397,3.543798986509595
73,5.867e-07,3.520806745088678,3.52558741325845,3.4292113655709726,3.435322287065228,3.537028756151584,3.5402018131323523,3.527172843527098,3.534424118247669,3.527172843527098,3.534424118247669
74,5.946e-07,3.4398364748334616,3.4502960995159624,3.488215991621654,3.4930588156536695,3.538898385285982,3.5421866949085414,3.5042311941193036,3.5072893095512816,3.5042311941193036,3.5072893095512816
75,6.025e-07,3.448423318767798,3.4558573111238537,3.456560392017628,3.4652993398783396,3.428955821725297,3.434934313409856,3.510992408570007,3.5168684523679596,3.510992408570007,3.5168684523679596
76,6.104e-07,3.421558690560375,3.4287437466482142,3.448973063251146,3.452015251540604,3.5192387933174594,3.5281310998444653,3.6316498007078897,3.638512526081461,3.6316498007078897,3.638512526081461
77,6.183e-07,3.407775460882433,3.415804145957083,3.4751498914007,3.483507784033793,3.4562986451545443,3.4646827741269277,3.464740874576708,3.473980502205132,3.464740874576708,3.473980502205132
78,6.261999999999999e-07,3.3639629713955297,3.37107306640867,3.5081760552355576,3.5137922310970966,3.5062626535960035,3.511448113213078,3.4742256740900057,3.478525027454875,3.4742256740900057,3.478525027454875
79,6.341e-07,3.567322235731489,3.5735802719352017,3.5061121185510755,3.509847699399068,3.427973506321817,3.4374808077140684,3.52920648438679,3.537094619103497,3.52920648438679,3.537094619103497
80,6.42e-07,3.3819753064968916,3.3872616501983606,3.3978065152904557,3.4044849570942564,3.5367523113711403,3.5446185822444005,3.456404529184868,3.4616815041673905,3.456404529184868,3.4616815041673905
81,6.499e-07,3.437195332721543,3.440927165457881,3.5376886940651437,3.53960333542075,3.4727461185471147,3.478002791489321,3.48762286787758,3.4887119951401218,3.48762286787758,3.4887119951401218
82,6.578e-07,3.4335247250416328,3.445585090382872,3.5394096810856444,3.5443665093311534,3.499911541814807,3.5055505201993618,3.5403282836719017,3.5466369170243537,3.5403282836719017,3.5466369170243537
83,6.656999999999999e-07,3.4014462068307294,3.4081992981717604,3.4165053561536607,3.425284282156632,3.510399273967836,3.515481975060016,3.554718695315217,3.5576693666732435,3.554718695315217,3.5576693666732435
84,6.736e-07,3.417268695295905,3.421110157923042,3.4655713711932483,3.473626920572314,3.501245238383366,3.5052484931763237,3.531430656101101,3.5377674005375273,3.531430656101101,3.5377674005375273
85,6.815e-07,3.3611594288505926,3.3660213048911163,3.4264646041613376,3.4336840187478197,3.4065607760574568,3.41042785061679,3.4620135183425518,3.467846771038325,3.4620135183425518,3.467846771038325
86,6.894e-07,3.392152560525495,3.398451510611311,3.4635649100425216,3.4730016231949987,3.4950121864273105,3.49743843961688,3.367860056836392,3.3699364913705825,3.367860056836392,3.3699364913705825
87,6.973e-07,3.4173733386294076,3.421760459586436,3.3769912991944464,3.381210691132256,3.501212432813668,3.50829348214246,3.4633859448592994,3.4665330772467366,3.4633859448592994,3.4665330772467366
88,7.051999999999999e-07,3.446516496346586,3.4517647349989113,3.4992956101022075,3.5019508094981964,3.5730758318554328,3.5753024998661056,3.527708539159576,3.5332684957287976,3.527708539159576,3.5332684957287976
89,7.131e-07,3.4723426037083867,3.478703397259412,3.4428605437688766,3.4497847981529195,3.5487633148567874,3.560152776710558,3.4969524396046845,3.5038957467113487,3.4969524396046845,3.5038957467113487
90,7.21e-07,3.451386161255825,3.453952029794822,3.5286908158007004,3.5345799773683533,3.4756327669458775,3.4812289537429932,3.4796544474788784,3.4820622718438856,3.4796544474788784,3.4820622718438856
91,7.289e-07,3.3487486171622725,3.356273811237422,3.4906291241163236,3.49895140961335,3.4645437939462154,3.467164946343549,3.4656547959355355,3.4663794212541945,3.4656547959355355,3.4663794212541945
92,7.368e-07,3.493528260887464,3.5010003586970995,3.4956987002609514,3.502193800998652,3.502647944037691,3.509015921622883,3.5879897255888182,3.591711563328312,3.5879897255888182,3.591711563328312
93,7.446999999999999e-07,3.4109210249538675,3.4216670645573393,3.4319667766717785,3.43679585852591,3.5607406002639106,3.5626639862588774,3.4540304470425274,3.459297116161854,3.4540304470425274,3.459297116161854
94,7.526e-07,3.511462487516782,3.5141938972354603,3.4560803144557957,3.4608765991845694,3.5014945961877366,3.5055856183827756,3.538608533552628,3.5433307954413666,3.538608533552628,3.5433307954413666
95,7.605e-07,3.3835244942133786,3.3841020087364795,3.4231306810538626,3.423069774572524,3.538929631624574,3.542733925926582,3.4888787898104123,3.4927012016645644,3.4888787898104123,3.4927012016645644
96,7.684e-07,3.385068696738863,3.3842450576618237,3.4078900814909856,3.4131436324100863,3.440682914311578,3.4456253741309704,3.5445910811417725,3.553806347424275,3.5445910811417725,3.553806347424275
97,7.763e-07,3.427116452015346,3.435116715140447,3.4889306328826626,3.4956912202498853,3.474929710452477,3.4767675156180444,3.508837583708673,3.5158508550591816,3.508837583708673,3.5158508550591816
98,7.841999999999999e-07,3.404382819313021,3.4122156685305765,3.468067911587417,3.47091394909656,3.5243617886097853,3.525502451782327,3.553059232018617,3.558023869448673,3.553059232018617,3.558023869448673
99,7.921e-07,3.4807845036978278,3.486222647309494,3.4939617883286025,3.5039279168154596,3.4400116955888054,3.4475287697138066,3.5530579880125903,3.556866344432555,3.5530579880125903,3.556866344432555
100,8e-07,3.3681604992375,3.3786201224728747,3.4872989681941373,3.4934520562351628,3.4811021432153497,3.4898738859096237,3.505970294508522,3.5103458586355463,3.505970294508522,3.5103458586355463
