,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16,Signal Run 17,Background Run 17
33,3.4429,1.8337483068956772,1.8328031699513245,1.8271036132567893,1.8275430739524494,1.8970768637552429,1.8945812769220967,1.8666878631466197,1.866961471969838,1.875901232133127,1.8757063327656005,1.8694142697385974,1.872567641760973,1.8826739859355617,1.8833608189547557,1.9538525555131065,1.9520915893021131,1.872406161685765,1.8722168845614013,1.8910143675103672,1.8934730982759729,1.9031365465977925,1.9023916186522507,1.9368432101694775,1.9349929151344372,1.891647165725164,1.892196257306161,1.8811047960936962,1.8818956378501392,1.897239278761669,1.8936833019185524,1.9134352932456815,1.9118732870719268,1.8899346121966123,1.8865316812877635,1.8899346121966123,1.8865316812877635
34,3.4442,1.8245639884582454,1.8251680517004358,1.8244256219130657,1.8249234898603768,1.8479103710148495,1.8477576375283302,1.8545269537252198,1.854257405569997,1.9028726213143372,1.9011997347119294,1.9333643803073624,1.9306988811431525,1.9259060425395047,1.9288588934620712,1.8908516391198722,1.8887783344547489,1.9305414629371276,1.931143964484659,1.9006528354171568,1.9002973945590005,1.922008367509711,1.9192241797289575,1.8813843415383589,1.8809614348604278,1.9321596899586844,1.9329645869610654,1.9026052582846658,1.9018144166125426,1.9010729260426091,1.9010160802174223,1.9040185929268416,1.904107921731891,1.8766071195301506,1.8781032221155582,1.8766071195301506,1.8781032221155582
35,3.4455,1.8556885429028398,1.85330383658754,1.8522293902473368,1.8512617649479974,1.8452170736156517,1.8449322208330095,1.9044383752908667,1.9046548260029608,1.8866191359454865,1.8850536942259906,1.8969962789694854,1.898419294386739,1.891066840481481,1.8879487625449696,1.9203295468430535,1.9201290253424619,1.8954951786607839,1.8974601018183026,1.9341030618854107,1.9333762494283162,1.9064470250525758,1.9066822161032821,1.9193531758295475,1.9190555173134063,1.8558044198616581,1.8560755298900913,1.9058485840534796,1.9046192185129465,1.9068992921879924,1.9072425527089305,1.8962438552622507,1.8985595347954105,1.9024856366661762,1.9044799193850113,1.9024856366661762,1.9044799193850113
36,3.4468,1.8292793647605452,1.8272313599062249,1.866157513449512,1.8645539664450257,1.8563225899303188,1.854146838261629,1.8653997827970903,1.8682954754449166,1.8477373366728982,1.8470511282070847,1.8377022065064201,1.8361798674690404,1.9206350139932542,1.922994108723325,1.8470364466973208,1.8464504991241952,1.9350054113552593,1.9356909948180006,1.8792751151958829,1.8797280065769766,1.9270264037201814,1.9280283862560603,1.8835910120331718,1.8862746265496682,1.8683448200973625,1.8695160904779209,1.913923167295196,1.9129514814048938,1.9392297900240756,1.9379629440411832,1.8658239342239724,1.8679746989573083,1.9071123070897151,1.9056577454819539,1.9071123070897151,1.9056577454819539
37,3.4480999999999997,1.8129321846941193,1.814174355648949,1.8380264109678102,1.833614313984539,1.9250386789467715,1.9261705946642267,1.8668181088552442,1.8650518331866937,1.9183130876324725,1.9228766696573236,1.8742252224202611,1.8746203307907399,1.911052462967136,1.908214552827306,1.8927715848901727,1.8912836030571543,1.916231663171208,1.9169106874213122,1.917129011625384,1.915350554524703,1.9018187896145378,1.9004270081046661,1.92121940049517,1.9203660906568665,1.8903100434908746,1.8906464322813863,1.8736608312425804,1.8726391711306591,1.8961095498124736,1.8969912822922212,1.8964740489310312,1.8956135555319702,1.8526444905372368,1.8515441208933034,1.8526444905372368,1.8515441208933034
38,3.4494,1.8598170376471788,1.862659320272515,1.831967978187074,1.8309072758342348,1.908926058598786,1.908866402006732,1.883385805724739,1.8843153257998704,1.8691156725150846,1.8674006202546598,1.8369441583445965,1.8363813239195943,1.9153811635151348,1.9150119790386007,1.8505102799560995,1.8513595289959868,1.9044355652986866,1.9046201576830817,1.9633439061578783,1.965811070181206,1.9184736295331257,1.9164709132770634,1.9239333113424057,1.9227895264109984,1.8752434459982892,1.8779401790113988,1.8691747042725013,1.8716275005118181,1.923878339731123,1.9278372335669554,1.9024469038035827,1.899851056105645,1.8604057946669619,1.8609505135304751,1.8604057946669619,1.8609505135304751
39,3.4507,1.869426137475154,1.867871939958125,1.8210095732059934,1.8188416300805805,1.8800606470742773,1.881473355151239,1.8635048196279593,1.8608177694877437,1.8686352962275519,1.8662159202768964,1.8877716669273332,1.8879222144850187,1.932104094365362,1.9308094502027038,1.9362594487279379,1.9344282064646963,1.9165215131175708,1.9192372985079809,1.9029232191854755,1.904253782523878,1.904703550110211,1.8980757215326545,1.9280780470535008,1.9254703304879286,1.8925395177287123,1.89002862631992,1.9339509524125023,1.9352249823236711,1.9144869376271476,1.915309013332817,1.9429250712115014,1.944351834606779,1.8937620108724271,1.8905539795265272,1.8937620108724271,1.8905539795265272
40,3.452,1.8476848641907468,1.8445164998661148,1.8379967398178818,1.8381585311018853,1.8705614885808968,1.8706052160894888,1.8758137766517613,1.8781235218219459,1.9130330011715766,1.911779273316056,1.9227576681046112,1.9270270267732499,1.8895176393180868,1.8907410701304839,1.912510146878892,1.9111692765524906,1.8399241943716351,1.8420103050335626,1.9165021473081791,1.9144038551727522,1.9218253373386365,1.9171967887669175,1.8873215871020421,1.888472867894219,1.874494458571408,1.8719223487999443,1.8351063634123663,1.8371740461234916,1.87054743559616,1.870487779021355,1.9000665686623106,1.9024650180562743,1.907339065348356,1.9071344834696844,1.907339065348356,1.9071344834696844
41,3.4533,1.7978053046701405,1.7969282574589338,1.8483873110972942,1.848629061124655,1.8377905983048592,1.8433558501232443,1.8504496845231637,1.8493808611433733,1.8936533176246972,1.8952449959684359,1.8923333810105196,1.8903900089866952,1.9112960846349634,1.9136236330617338,1.8996942610744358,1.901958717228896,1.9065069950591014,1.906817147351348,1.910949077007156,1.9124336232487953,1.9247388336077607,1.9264432664617623,1.9444786433151464,1.9435182015369674,1.8730002291657863,1.8739303741046562,1.9013412235373988,1.89844927903893,1.8758743718418305,1.8744619758305614,1.9015370601800696,1.9006203458807434,1.8760542790319334,1.8740584344352986,1.8760542790319334,1.8740584344352986
42,3.4545999999999997,1.8704818418294107,1.870242278011847,1.8303132056531022,1.8332894816039722,1.8715509781530144,1.8711658645293991,1.8875255444158174,1.888074011352224,1.8986647930389964,1.9016126461706144,1.9076895098445033,1.9058991839807518,1.8813715339655468,1.8813040687083717,1.9114475700403661,1.9117627199563643,1.8973717115292956,1.8983474578471433,1.9324317371309399,1.9301972655561082,1.9327693748865709,1.9324817108121188,1.9513073067890938,1.9545037819995896,1.8951562911964939,1.8934121914414936,1.8203752224033642,1.8187329453285856,1.8941586818047385,1.8919463861357828,1.8875333516311266,1.8857358419325208,1.884889091978763,1.8823682057543982,1.884889091978763,1.8823682057543982
43,3.4558999999999997,1.846853729446702,1.8486699794378445,1.8437287796374853,1.8398913859779968,1.8922274914145147,1.890641123082985,1.858259402886138,1.8600141222695605,1.877917378290847,1.8772989475063002,1.9075142877255407,1.9109431427035788,1.908333551184347,1.910519922590267,1.947317178226502,1.9480845944082554,1.9359833410635934,1.9352999439524887,1.918393359609136,1.918445520163585,1.915981166868837,1.9166220862554588,1.8569656962338732,1.8592645094902387,1.9099442834427796,1.9112467362210663,1.8965184049368442,1.8947936700681862,1.9003661025391598,1.9025605946733157,1.8917608568448623,1.8901473149051489,1.8976587506319733,1.9023772524698574,1.8976587506319733,1.9023772524698574
44,3.4572,1.8494402054927992,1.8506611377116746,1.8411863421494123,1.8407512543928388,1.848316410930574,1.850063009188606,1.8239411865313486,1.8245639902247615,1.89318918282078,1.890196977462514,1.9272806470379515,1.928119589137038,1.8848862817283787,1.8834107935297226,1.9374991209409684,1.9399406732352145,1.9157459760298923,1.914743993271814,1.925471268044822,1.9247275894433151,1.8628517267045412,1.85924390189946,1.8508888417330367,1.849815646192731,1.9075630124738983,1.9075005445722986,1.9026724120676641,1.9023700682561677,1.927188193521855,1.9252876121485447,1.9308744169894472,1.930289094312743,1.9397492092651942,1.936912236133304,1.9397492092651942,1.936912236133304
45,3.4585,1.844008634970847,1.8446070759874338,1.885980404294433,1.884727301285084,1.8589593533289344,1.8602877299888607,1.8693811604078883,1.8674068672767408,1.833381621739833,1.8341015625231196,1.9319388686540016,1.9322018580349125,1.9051414494285903,1.9071357324038123,1.921267500637462,1.9196452131923187,1.9496262990891573,1.9487208291411184,1.9551809320992068,1.9549451163086413,1.9099305473308104,1.9087733322190639,1.9178117845208424,1.9189233982145921,1.8097235270394472,1.807736115162671,1.922520612250208,1.9226439862636497,1.904822863607286,1.9067727945311745,1.9067206357638289,1.905345095694212,1.8552290940122464,1.854458241973036,1.8552290940122464,1.854458241973036
46,3.4598,1.8445555424582836,1.8431400230931732,1.8424166450134307,1.8454422704152895,1.8866416250985985,1.8852982560131128,1.848886430189103,1.8508722797371753,1.8796289947797349,1.8801190542414414,1.9061103242066475,1.905688354588954,1.8983024796466275,1.9008358596783965,1.9135536689471708,1.9125142055006827,1.874230534029883,1.8737192355106869,1.937244877626503,1.9397982471279007,1.8855003394188483,1.8858317307999395,1.9134015615838493,1.917104025260342,1.9004569932429427,1.9006069160069639,1.8910277980944163,1.8871254375278101,1.9271638315473625,1.928081795176389,1.9268277542460137,1.9270207798228902,1.9614489485072888,1.963868637166332,1.9614489485072888,1.963868637166332
47,3.4611,1.8502735252250273,1.850605229135138,1.8530630269404402,1.8510122106856999,1.8558718859736927,1.8563600713242059,1.851409814824749,1.8506614511655122,1.8827573800399031,1.8819652888632403,1.9501913201043777,1.9515934090334268,2.0067034029343964,2.0079827426594328,1.9164696640234673,1.915339934665112,1.9174832032442386,1.9176125113467835,1.8859023254431309,1.8900208243888779,1.9298168365239685,1.9323114862164092,1.9181222494200056,1.917180547996979,1.9000097251097914,1.9024556500511234,1.9379679417719118,1.9348542365414374,1.8630456838206946,1.861761034515501,1.92261086894873,1.9213162248188949,1.8977302757692025,1.896675507704272,1.8977302757692025,1.896675507704272
48,3.4623999999999997,1.8446286269899639,1.840557915961841,1.8427124289080774,1.841832258256421,1.850753591480295,1.8510534365566271,1.8788253472372427,1.8788881272745157,1.9076442200183215,1.9053872601536836,1.9049946503306332,1.9066284943696186,1.9189846164595854,1.9184836251750212,1.9426174164709,1.9416119980285849,1.9126325819508603,1.912808116434848,1.8880924382789313,1.8891915584199463,1.9301138708062844,1.9287264618002475,1.9237743309066107,1.9199597376632378,1.902746747847925,1.9022026537788008,1.9105202352067299,1.9068296402204785,1.908002472511213,1.909389881340601,1.9344332034780791,1.9334452760389496,1.9586916216580053,1.9596798613471234,1.9586916216580053,1.9596798613471234
49,3.4637,1.786944976190594,1.7883511252916715,1.83059524935946,1.8282520840856742,1.859200479532528,1.8592285900338166,1.8792326367119274,1.8760302276309635,1.9271023005395858,1.9254597109619085,1.8965262094881166,1.897665308940066,1.8902522616330826,1.888988851077671,1.8494339662121257,1.845700268706463,1.8287040461937585,1.8284263774725116,1.9189893054772476,1.916536821127846,1.9023500852855668,1.9015301958928157,1.9421376640896642,1.944389626823926,1.8850252739817916,1.8811101074234766,1.9075764429623538,1.9064285978088487,1.8708391575412961,1.868171159921239,1.9111505351507663,1.9099842621908103,1.9306945096779764,1.9287492636525012,1.9306945096779764,1.9287492636525012
50,3.465,1.834724679081716,1.835218174511215,1.793942922720742,1.7917131367580568,1.8901238893823737,1.8898640233419346,1.8315519417873962,1.8283020573104658,1.9042847044443294,1.904747590539857,1.9289894519197177,1.9298942972397954,1.9358905769924113,1.9393372353074356,1.9485268665355342,1.9488207776612454,1.9163690916864558,1.9156322846970666,1.899083327387829,1.8998801038558144,1.9052370246197798,1.9065360414637234,1.872190022808664,1.8714569639336245,1.8913579400431881,1.8902688149516136,1.893722972026209,1.894907048284271,1.91699845402224,1.9132041625295315,1.892973357495416,1.8926738245245285,1.912134089566189,1.9134046837850511,1.912134089566189,1.9134046837850511
51,3.4663,1.78957205487473,1.7893025066547392,1.8757737972100663,1.8770553231219054,1.8430372614704575,1.841605500756313,1.8906508050450308,1.888718989841446,1.900813370699948,1.90165887158045,1.9428232478365979,1.9422185600134452,1.8910627803429518,1.8914588259965934,1.8827642511614113,1.8840685778089472,1.9235375788116904,1.921863130697425,1.9418531240229693,1.9414739447945162,1.9133675159685293,1.912925868867807,1.9153652337626417,1.9126610046158348,1.8687380555193231,1.8696072942973911,1.8594000637148829,1.8562035891317856,1.8358631543101553,1.8319561090491923,1.8606447357605125,1.8611163669583213,1.9016532519953995,1.9010032751210155,1.9016532519953995,1.9010032751210155
52,3.4676,1.8182787947420493,1.818887230684066,1.8344563802808147,1.836585281190875,1.8838368225050377,1.8825096951637992,1.8595996482479515,1.8589977712753738,1.9167741945252947,1.9154248909650378,1.8995318459545765,1.897257395007059,1.9413974238158058,1.9403538998814243,1.930377172370562,1.933189470893396,1.8842288088503854,1.8837790412381206,1.9152887114016643,1.916917870387945,1.922309462077262,1.9261965180287188,1.8988824944642304,1.897150576050011,1.8854250651355582,1.8855965392247485,1.861730113179529,1.8602761762323288,1.955980208604246,1.956658921179855,1.9122868233382113,1.9130479927615534,1.8773701634687237,1.8784071281024453,1.8773701634687237,1.8784071281024453
53,3.4688999999999997,1.864414662787654,1.863259009456828,1.826536093780083,1.8282605158956706,1.8654422564657789,1.868471630013675,1.8458348801896864,1.847257271010238,1.8810473257309015,1.8811731981999573,1.9563990536234885,1.9577583521340298,1.9069392716000415,1.9066925242482844,1.9185532761707573,1.920461353745051,1.9061240671409432,1.9046570120229,1.9232171182722217,1.9240829215169124,1.8643681233308118,1.8616710780717558,1.9029753814742998,1.9038355622661443,1.912396768596918,1.9084953449282192,1.8784180576251601,1.8749601552528001,1.8773158141273376,1.8764512604713568,1.8857552069861145,1.8866450602627833,1.9454078508283816,1.9461643356080698,1.9454078508283816,1.9461643356080698
54,3.4701999999999997,1.8159078309625503,1.8144919995064817,1.7972015539315875,1.7957713549256036,1.8497388040426095,1.8494389586601128,1.8701763748654376,1.8655119079415303,1.9014405476154652,1.9000162826903668,1.8579882929407068,1.8565374796611553,1.8693571103649473,1.8682180107287931,1.91206912285172,1.914904222012619,1.9168463447549262,1.916396889236932,1.8891734433824259,1.8886868196904822,1.8190702623680712,1.8214093671896836,1.9173667007342399,1.9174054308410304,1.8550813577805376,1.8520316818744669,1.922097384513972,1.923090621749835,1.879713951711433,1.8772955126095812,1.8545185237291157,1.8531845248912586,1.8854007031071154,1.8875246066398659,1.8854007031071154,1.8875246066398659
55,3.4715,1.84678407690018,1.847126712596185,1.8285325624947537,1.827271338755961,1.879622127243181,1.8834891937855427,1.9278381730612055,1.9264154698347793,1.8816554484533088,1.880021604468347,1.9230362746176362,1.9221760936611059,1.8396209012739246,1.840534804551749,1.8936567532775317,1.8942833048895882,1.9612215643907975,1.9610444682415653,1.8995409027973482,1.8993388195323897,1.878394319630032,1.8795021851470155,1.9429110154293432,1.9431562012634918,1.9023959917588757,1.9020336786662329,1.9048925197334783,1.902990376523157,1.8990673976126464,1.9010604312475718,1.846251551601281,1.8456743503352468,1.9586497658496953,1.9611013130556139,1.9586497658496953,1.9611013130556139
56,3.4728,1.8356189035795876,1.8341496620142075,1.832476464329321,1.833228575957646,1.8825737244686012,1.8821911093072152,1.8403221045691704,1.839418820701067,1.9205322548779487,1.9181309945141454,1.910546784182009,1.9160077151856623,1.920496960701065,1.9213037318667103,1.8937267169721919,1.8916331103761737,1.8940168799068877,1.8961654583831749,1.9042509718878409,1.9028413869675211,1.9067337525974015,1.9074346407100076,1.9136845395841602,1.9109106589376763,1.878986202988343,1.8784040034823357,1.8577559128656158,1.8547608966086342,1.9219071696185137,1.920537564187892,1.9009217526515771,1.9008208671209668,1.8667056669481512,1.8652595384024593,1.8667056669481512,1.8652595384024593
57,3.4741,1.8404257979845164,1.8414230957051845,1.8063818125078484,1.803184713158493,1.840113459948905,1.8380014252427155,1.8649287727977457,1.8688514351964027,1.8529059165385653,1.851410750925033,1.8756907155368736,1.8797483083951156,1.89727551116496,1.8958837298791251,1.9492961594707703,1.9495707053191036,1.8930323878806639,1.8936042802831758,1.950998090682047,1.9551559447046978,1.9405603555138824,1.937995429945207,1.937014371844583,1.935708795744988,1.8855712393625106,1.886296177482087,1.8441285748429594,1.845624052549907,1.9108200837026361,1.9102856722446406,1.8924148948628565,1.8931051634591676,1.905626512232579,1.9050108925322629,1.905626512232579,1.9050108925322629
58,3.4754,1.8445033811667988,1.8460588280711219,1.820353663266271,1.819071512707079,1.8731173560214127,1.8740849813107452,1.8977268399277778,1.8984511537412914,1.8742030471456932,1.8726154294149722,1.8701901182498715,1.865718989078337,1.9513357302841332,1.9522555679720874,1.901247834810224,1.9036690849837032,1.9548511025827198,1.9560645386669673,1.8832040253773379,1.8817488390328427,1.9348098845407153,1.9338956689245759,1.8772508485690274,1.8753287159256176,1.8761101883925226,1.8745981566172232,1.9024568973032472,1.9029744429729138,1.893773881401643,1.8945853372767802,1.9096616168041796,1.909589778880023,1.8721934595069516,1.8748230393894856,1.8721934595069516,1.8748230393894856
59,3.4766999999999997,1.8279931540784302,1.8293174702851847,1.8368420221883417,1.8374876264377236,1.8826724237578782,1.8843612393353708,1.8540212776785496,1.8565224860283802,1.9033395671871172,1.9018762602492312,1.9145050549325116,1.915359613730659,1.899157664635461,1.8976703074262065,1.900012534914076,1.8994165926871702,1.8781447607385144,1.8774891618404568,1.8709138069071019,1.8715943929410845,1.9436153400672238,1.9462105631093283,1.893783564181802,1.8915450325095329,1.895733805902656,1.8946421818166437,1.896724858153599,1.8973707745820594,1.8811741373333666,1.8839705063302417,1.9344116525082615,1.9344859891900297,1.898497378954095,1.8968832123355308,1.898497378954095,1.8968832123355308
60,3.4779999999999998,1.8198776578997204,1.8222098913564941,1.8497160014157223,1.8545525666421805,1.8536558428170469,1.851320798517356,1.8765327809729544,1.8749685883281277,1.8978002390022202,1.8996677127400707,1.9186460402704195,1.916838223487696,1.8652473574212272,1.8634482859877763,1.9143285812495596,1.9151768932659161,1.919283211500071,1.9190611384963943,1.9100351735844006,1.9077126222672947,1.8828932477940892,1.8833392674736829,1.8764521984172025,1.8775622504568246,1.9013056179522998,1.903404534468666,1.8918139546049098,1.8913548167102272,1.8781204003148613,1.879062726130658,1.9070963811236639,1.9070217318719673,1.940875192551756,1.9428535464999623,1.940875192551756,1.9428535464999623
61,3.4793,1.8836091276189186,1.8842110042081226,1.7715195086219884,1.7711134681041867,1.8631428192720956,1.8631100237832539,1.8547715169652443,1.8507742058174477,1.9034004731881369,1.9041288470127926,1.894755249760866,1.8937067283923634,1.9114575637702882,1.9131847973323328,1.9042981345151615,1.9044355635635797,1.9072506730915333,1.9087939389633852,1.8951334910701976,1.8921162986703892,1.9213471470722812,1.9222316904909507,1.9036943854006525,1.9059057440715979,1.9467546571774883,1.9455227929097336,1.8458464370572092,1.8437056676726584,1.9219774458133878,1.9220686487683851,1.9085609383442352,1.911580629446113,1.9094757752929645,1.910955323910413,1.9094757752929645,1.910955323910413
62,3.4806,1.8685122344720018,1.8702010502503472,1.8845324011401472,1.8857858167270778,1.87987699237374,1.880363303971893,1.8876404835486869,1.8920785051176219,1.8713657623361935,1.8740649938472114,1.8979801497346502,1.895726625145348,1.9182296941059227,1.9180775848835216,1.8742283463156697,1.8722078268476703,1.9220764590358177,1.9224368980487847,1.861464624806648,1.8572558599262485,1.8851411505580973,1.88765672699327,1.899024295476982,1.8958400017959969,1.8908472676895423,1.8915575259269182,1.9024675168243044,1.8967870116260632,1.9072875284468978,1.9062396319139459,1.8864254868865364,1.8856140306587954,1.9211063339481116,1.920895505183837,1.9211063339481116,1.920895505183837
63,3.4819,1.864334702989743,1.8623972656535712,1.8514029434439034,1.8520557313370554,1.868494118040264,1.8687136923129952,1.8668455942577962,1.8677242031750014,1.8613737320439745,1.8604679495551963,1.8833111562442537,1.8834629528542493,1.9149713761390503,1.9159052691778444,1.9105636502851822,1.9093189802759754,1.9066306810564475,1.9058142275587326,1.9241656918345802,1.9226936392641687,1.9171564987576928,1.91999909397381,1.9286418184846643,1.9301148079671842,1.8947702406532458,1.8952796651187445,1.8737164233078976,1.8748670794280997,1.8564756411597625,1.8571893354343174,1.9293711296430534,1.932296182173418,1.8983552655379667,1.900423885183282,1.8983552655379667,1.900423885183282
64,3.4831999999999996,1.798233521287891,1.7980139473478294,1.905753321145396,1.9031515392213822,1.8573867277819323,1.8575157236102768,1.8430522535708733,1.8416601597837707,1.8669955169551562,1.8631821732898888,1.8854007041876375,1.8887739626925013,1.924019519225021,1.9196727006719312,1.9372102098693627,1.9382178148181484,1.932522002444503,1.9344132136143566,1.9355748022528987,1.9361579389750128,1.9377842868598958,1.9381912644539017,1.9121715713176017,1.91035688340685,1.9235419519165362,1.9221726587270462,1.8536911367681352,1.8548439788450632,1.8672013510072574,1.867718583939549,1.8129181343037233,1.8117677905512877,1.8314476227429968,1.8295523512066776,1.8314476227429968,1.8295523512066776
65,3.4844999999999997,1.843086611931114,1.8406166370254615,1.8614802413016378,1.8623432332554366,1.882246706180787,1.8819481102700317,1.8821323899091638,1.882505322447003,1.892073821157804,1.8926785092917686,1.9302188170483048,1.9287402055500242,1.925213276892273,1.9259350915627143,1.9206834303735154,1.9211797366264143,1.886905238956966,1.8847847711070977,1.9006184722094788,1.8995708880646927,1.8677826122804235,1.8700842366208639,1.9339084749967876,1.9337801038291613,1.880562263241381,1.8825218765975122,1.8943788837357725,1.8946306285504833,1.89172025346624,1.8917942777802923,1.8917258747125938,1.893016458481245,1.9077432308003648,1.9074415115297734,1.9077432308003648,1.9074415115297734
66,3.4858,1.8512205364409202,1.8522022171100883,1.8613512472350449,1.8600141251350066,1.9129008814847699,1.9118473628226682,1.8723296384462083,1.873335994134793,1.8612759695814665,1.8575963069474986,1.8859451107218237,1.8839995528117615,1.9263608109372334,1.9289413538837041,1.9246582504351935,1.9238689703299536,1.8932763243494803,1.893043632154029,1.9118273776039414,1.9129021351123023,1.8817966264332249,1.8844343273462443,1.9056621179078792,1.907001738808071,1.814433287011591,1.8145332350645456,1.8926263472118183,1.8947355711198188,1.9314485007642312,1.9285871657037674,1.8635904081809693,1.864769799522286,1.9449496507618889,1.9451864035426034,1.9449496507618889,1.9451864035426034
