,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16,Signal Run 17,Background Run 17
67,3.4871,1.8456990117271834,1.8437137867585638,1.8604648265477828,1.8570600219373037,1.878508011010559,1.8764112810460944,1.872634483040367,1.8737064296378902,1.9128418503471756,1.9114100893918224,1.8531767157658088,1.8468755938825057,1.8961632712054888,1.8974532304245622,1.8879821837789792,1.887341264795873,1.966558811106339,1.9651001888240736,1.8904846406785718,1.888644965457997,1.9124557984571047,1.9137304530273391,1.8842965857456093,1.8830987667929864,1.8727350557017113,1.8715715938830884,1.7923909289914168,1.7929556371631707,1.9077585379207316,1.9080690025296378,1.8447951042817134,1.8450918261383626,1.8765852545696973,1.8753780655483534,1.8765852545696973,1.8753780655483534
68,3.4884,1.836355711121344,1.835870648892369,1.8651586526771207,1.8659938464778631,1.8300545892258377,1.8323227933386077,1.8474946471729858,1.8473953234565101,1.8356935599226762,1.834509171272457,1.908591855451647,1.9102441276328976,1.87127706005876,1.8709528521090106,1.8456915167513266,1.8444174869595453,1.9037768427687476,1.9021889122156876,1.9029194713029753,1.9045255170903628,1.9392728938348933,1.9412318825405206,1.8331351887846377,1.8340209816331536,1.8765605818247275,1.8754677084549085,1.8893864581610065,1.8872119556951594,1.8963225658924203,1.8957141296321374,1.8899236800924557,1.8925601316648886,1.9228132645985858,1.9240938534906176,1.9228132645985858,1.9240938534906176
69,3.4897,1.8280034610495668,1.8276895605658725,1.7968489220607913,1.7930977340102978,1.8370500401735557,1.8349170788012843,1.8743104903119312,1.8770737512740725,1.83155381743325,1.8358925149586571,1.9076857614096618,1.9088954495560742,1.9394393696448764,1.9390117779118372,1.8639474039946973,1.864143865021747,1.9160417599196768,1.916552434016221,1.9022395102196183,1.9030965677519616,1.9228691740741857,1.9199403734133706,1.8700573742150628,1.8692868346014166,1.9125026498429156,1.9106795284268046,1.9305055448513453,1.9313504211606947,1.8712024076597231,1.8705914731582178,1.8712623782145665,1.8751947230386945,1.9265029225352022,1.9258813682661344,1.9265029225352022,1.9258813682661344
70,3.4909999999999997,1.7779577492322236,1.7778893466697026,1.8635822793759738,1.8624125706769126,1.8781610030363687,1.876955375376946,1.8895604311337397,1.8870476659839999,1.9007249795521737,1.9000059755936365,1.9114463199793248,1.9094342336121295,1.9073184508794392,1.9088336062701503,1.900340491213643,1.9036931352211404,1.9452826135853252,1.9473393644507933,1.9177805497443077,1.9146215555737627,1.942792639711134,1.9427882669541103,1.9377611743728593,1.9360061427074886,1.8684859978771329,1.8687405539059982,1.8778524150988447,1.8785273793101869,1.9073275083679866,1.905724585795217,1.8377168862645832,1.837513553212706,1.794608831053848,1.7967421044369907,1.794608831053848,1.7967421044369907
71,3.4922999999999997,1.870700791303927,1.8705920974616561,1.8418150813578633,1.843280262371305,1.8789374789102489,1.8777546520464345,1.9064345323835912,1.9083373000174126,1.9012924987769215,1.9025359192108926,1.9216863458501459,1.9199116370094524,1.8975094518276059,1.8971546347413473,1.8824169321971376,1.8837484324299039,1.8947249526010677,1.8964696768891347,1.9198379258597291,1.9201605720908181,1.9074349526557288,1.905233901442082,1.829704462829602,1.8304653200794618,1.883422038489162,1.8839570747304348,1.8857983096962079,1.8869449054645981,1.9085237687324361,1.9073962255692305,1.8150332918880228,1.8145132479189292,1.907826313157895,1.906291168080554,1.907826313157895,1.906291168080554
72,3.4936,1.8411691634320686,1.842072134628288,1.847223849904523,1.8472285351925466,1.880672518579401,1.8807178076035616,1.903910523717354,1.9028520077028062,1.9077035641516973,1.9070601463460657,1.8947268258888144,1.8933159916739861,1.8950625909518457,1.8954492662133673,1.9077550999015285,1.907946563666028,1.9079718633259712,1.910519298574848,1.909368955449149,1.9086124709188823,1.9162550875474933,1.9107850985932284,1.9130617360600386,1.9105264823885413,1.93513065684808,1.9319170034174715,1.888367921356043,1.8881870770853906,1.9314812906291576,1.9275583156329708,1.9020911488354764,1.9043821538363204,1.9225712028751982,1.9210622937525004,1.9225712028751982,1.9210622937525004
73,3.4949,1.8203655309336964,1.819778021738348,1.8101539281726673,1.810466579120041,1.8992501157679325,1.8992988405347693,1.8645848863257952,1.86325682190407,1.9073315699590674,1.9048544115184614,1.9099321022105695,1.9135302448662197,1.9114672474567989,1.9093636458380188,1.900650018260244,1.8999332007976593,1.906110014019398,1.9017903690164681,1.9213199733495023,1.9195555716947934,1.8385683198841551,1.8391883122470198,1.9294126701791547,1.9269027158031609,1.9081989332867086,1.9096044577689986,1.9141108837639917,1.911643095354515,1.931198311421134,1.9286861707601626,1.869862166727336,1.8681955268665282,1.8886690155762127,1.885542504482289,1.8886690155762127,1.885542504482289
74,3.4962,1.8484332257261362,1.8496554073458265,1.8974107526395412,1.895296843851625,1.8985779628372013,1.8984005544180027,1.8829475952092563,1.8821320786408977,1.9134381076000748,1.9151103695018508,1.9120794306867384,1.9110412164559456,1.899502485471592,1.9014552274303151,1.9017566340432321,1.9042500343238282,1.8630684835474836,1.8607662346464444,1.8995574570275324,1.9021989059649989,1.9690069209425118,1.9707132276577075,1.8672316456138163,1.8662109224285526,1.8757356926050839,1.8731295382489204,1.9015854721736642,1.9042512836811116,1.8714688351236135,1.8717671187311693,1.8706345761786587,1.8687511734953155,1.885806432309003,1.8868487066309456,1.885806432309003,1.8868487066309456
75,3.4974999999999996,1.8677088999846356,1.870136084397957,1.8700792378880546,1.870118905070211,1.7923893536428954,1.794222782033637,1.8663477265465125,1.8645727055309431,1.849145045792382,1.8467059926705087,1.916107350979232,1.9147427429146118,1.897174940221325,1.8981350697144188,1.9101991523913349,1.9095088837503176,1.9322452718268388,1.9313526075773657,1.9521153272382616,1.947722594525219,1.9277535276273083,1.9301757148360896,1.9241041604484477,1.924765069402655,1.896141721379504,1.89803105860515,1.8952905971697318,1.8953874221167162,1.9249737127069368,1.9263745520288702,1.907058584140621,1.9079231378332837,1.8988006605165242,1.8973026838480287,1.8988006605165242,1.8973026838480287
76,3.4987999999999997,1.8068184635954687,1.8077198730618833,1.7909853881316642,1.791647546238494,1.881616407628059,1.8810826207608227,1.8938613350206701,1.894116203622703,1.8537867146923508,1.8531386116758715,1.912715976558479,1.9160514422817472,1.9027426883810559,1.903090946085822,1.897488212619157,1.8984555256735844,1.9252035935817584,1.9291034556158553,1.905453787879817,1.906209647664301,1.9343279468706112,1.934330445509559,1.8714247943187383,1.8730199081780234,1.864246938373014,1.865067139906194,1.8845636349682835,1.8866269448195068,1.9210213763333188,1.921838766942867,1.9141780347078083,1.912511707208459,1.904641083373617,1.9007952559990433,1.904641083373617,1.9007952559990433
77,3.5000999999999998,1.8551538200425683,1.8570316006382122,1.8632021632655773,1.8660969191253944,1.8686093716830818,1.869929315241652,1.8966286577741316,1.8937079780188648,1.8849909147636421,1.8901223282993027,1.951295437046706,1.9514416115247226,1.9129171234426499,1.9155429554931267,1.8955613954825963,1.8965789949470866,1.889365530916486,1.8878213282318024,1.8832058988262181,1.8833911155509173,1.9330167474980093,1.9344294559385062,1.8936551908956598,1.893176687970231,1.8923218184212827,1.8934749731323015,1.9046310876459305,1.9046054758246733,1.9183652487979472,1.918392109856026,1.886489828817257,1.8826133923758184,1.9191342258907997,1.9193606713274571,1.9191342258907997,1.9193606713274571
78,3.5014,1.8438812019558728,1.8458023975132272,1.8269755554774332,1.8259857541183686,1.8716153204450021,1.8721103771210597,1.8437540783732034,1.8445293032578958,1.894503198080757,1.8956248065557768,1.8611741560168795,1.8607446905664338,1.8934546704228907,1.8931167197037753,1.926517292657027,1.9265791352395247,1.8464108374059462,1.8470989194059353,1.8946190687113382,1.8921728315862023,1.9326594322830817,1.9324467294495493,1.918504239192872,1.920644072093665,1.9061943450471486,1.9021445601409313,1.8836853386215204,1.8828754442860927,1.8818456671070087,1.8829863283938453,1.9104768207667384,1.908054321522407,1.8643590665442198,1.8648862946725426,1.8643590665442198,1.8648862946725426
79,3.5027,1.8308357480841033,1.8305177872222262,1.801055500022386,1.8038999686834214,1.9032386817862625,1.899643975077865,1.8737051788330286,1.8722100131545756,1.8680649664120197,1.865008731854672,1.879067098768605,1.8758019092714917,1.9201568237787687,1.9238449200214671,1.9172611317873558,1.9177090252950086,1.9060328639476727,1.904689807358084,1.9115793765897038,1.9116162323714718,1.9076345375529609,1.9078116334488362,1.9294635819900305,1.930536153304885,1.912716291334906,1.9104499610162102,1.898504876264014,1.8974460475696138,1.8824553483323743,1.8844899230334928,1.9022054680214662,1.903978614888662,1.9043971528546733,1.904526773950782,1.9043971528546733,1.904526773950782
80,3.504,1.8154411998569515,1.8162367270776034,1.8928137507738434,1.8963719140640913,1.8873690617609558,1.8873003472865724,1.9340281011594993,1.931342612500928,1.892654145712246,1.8935158883794665,1.9173738849997712,1.9182924731628415,1.919097370683257,1.9211147669110646,1.914514111712576,1.9126007243358363,1.8798042209008718,1.8815658116152323,1.9477769409874413,1.947998389058277,1.878850022383249,1.875908103566625,1.8978873817890012,1.898105081875548,1.908264218370099,1.907244119309467,1.9051967337839355,1.9052092271894676,1.873207629926732,1.8699077705704135,1.902933839005691,1.9048088085396522,1.896022407139626,1.8959789921178198,1.896022407139626,1.8959789921178198
81,3.5052999999999996,1.7803643107153702,1.7790065745594417,1.8507164212997713,1.8537042540275146,1.8647204411296054,1.864507426096854,1.8671947892067773,1.8676895336024,1.9202208525107547,1.917401058082995,1.8858189243860333,1.8872435016940985,1.9283044928920854,1.9260703337001934,1.9240710526933913,1.9245014557494255,1.9221545436778413,1.9215467323421702,1.9300601495970995,1.9276801280681797,1.8835260460020222,1.8882151878061586,1.9375359784803916,1.938080072558302,1.8715828393399712,1.876385360113742,1.8907279531589154,1.8921353515578585,1.8656552716159966,1.868700262189764,1.9253672581278551,1.9253091632096953,1.8939241150739659,1.894015005633841,1.8939241150739659,1.894015005633841
82,3.5065999999999997,1.8354833493825522,1.8352956340485567,1.85597839266834,1.854275521791955,1.8882620379776127,1.8864448510127363,1.8617669663542638,1.861042028161563,1.9249312342434965,1.9248987509099642,1.8997036316978104,1.897245525659214,1.8930236427828233,1.8902428908101563,1.9163875191076754,1.9157912643251704,1.9186563481239478,1.9163837713513663,1.9053197946838922,1.9046635708364061,1.8891878102053965,1.8893221156719067,1.8991136240875577,1.8946209431594967,1.9292108993020354,1.9311349062049403,1.862669000778755,1.8632330846933018,1.8895454393274271,1.8882183119217832,1.8700383216137046,1.8703244238035432,1.8372155896144202,1.8378711883416303,1.8372155896144202,1.8378711883416303
83,3.5079,1.868158354422425,1.8671366942081977,1.8794840692002708,1.8825896535515971,1.8672847425192158,1.868150233208136,1.8986204408647693,1.8988003479401236,1.9260038046793742,1.927343425762641,1.9682276356544999,1.969740917099065,1.886325226462802,1.8842997095206464,1.8967326651977559,1.8949407779588292,1.9139956286796191,1.9152437342502762,1.8761086247131207,1.8795256107229918,1.874901748060247,1.8768179464832357,1.8591929831480147,1.8593088607672743,1.9849814900503233,1.9856445851933326,1.8684513277152315,1.8695548204742667,1.88473323588566,1.8856652546652535,1.9983680165629611,1.99616758982078,1.9181072561121,1.9185217296381796,1.9181072561121,1.9185217296381796
84,3.5092,1.8642903515138582,1.865133666075509,1.855859703778353,1.8549889033253948,1.8592104734818509,1.8591629979360527,1.88511522470573,1.8865013841508445,1.8678010428235976,1.8663633476028791,1.90190718162043,1.9026677264927476,1.9717155249856764,1.970260026044994,1.9149392058118329,1.9129377388288002,1.8894751626340618,1.8922740301434955,1.9248512773565722,1.9224946813857318,1.9230878098073072,1.9241863054672277,1.893895380889192,1.8929708583041474,1.9027273834599823,1.9023900573855343,1.9015520530131007,1.9023044770819264,1.8748442788381408,1.8773229992972844,1.9459881768707201,1.945716754638933,1.8686402937397757,1.8685990651703965,1.8686402937397757,1.8685990651703965
85,3.5105,1.807438144148668,1.8072335622764686,1.8429835398283076,1.8475383757158976,1.876058339010283,1.8781132154682258,1.8824809600486971,1.8794256623147663,1.8856830576552663,1.8866447489070306,1.903348937927824,1.905426927591838,1.8289164343926427,1.829314979011871,1.967801293800124,1.9664938434741899,1.8949104809487736,1.8906589258577566,1.9597529486128713,1.9609773164089073,1.9128390381388867,1.9119626155185532,1.928084293446556,1.9245411224865134,1.891667782787312,1.8917377468897627,1.924750704169218,1.9246766796249801,1.891902346278865,1.89256294256692,1.8753530778950767,1.8739481782655238,1.8381472923637707,1.8352878314614722,1.8381472923637707,1.8352878314614722
86,3.5118,1.8782937471877186,1.87644282776851,1.8617263624760794,1.861294710411338,1.9153580522036748,1.9140128090046378,1.9045505044675033,1.904999647644113,1.8827236505972982,1.8806147392162806,1.9232492892372124,1.920709974879409,1.863741571750068,1.860685024690003,1.9421854537138319,1.9420808201895035,1.8667531447716053,1.866594164127629,1.902546539495207,1.9056224515325468,1.8866025822274841,1.8869167950055457,1.8685415935901881,1.8683004682072732,1.910741685058462,1.9108216435631715,1.9226770853188972,1.9203357937554846,1.9109906182519194,1.9074536939011806,1.8906267568490138,1.8907064032550214,1.9283232338778082,1.931257969155162,1.9283232338778082,1.931257969155162
87,3.5130999999999997,1.8930576871210931,1.894480390244733,1.8798466947350625,1.8806078643768585,1.8781809948292152,1.8782828173119348,1.8596455618859518,1.8597636258540344,1.9235878653399636,1.9227970234797553,1.9168160488159447,1.9152134387665594,1.917660300132787,1.9160555035345466,1.9155045392255599,1.9173520229799341,1.889839661758676,1.8913838644885552,1.8844324522038618,1.8852201706637273,1.8933843965377037,1.8911211902407574,1.8675539788671245,1.8664639165880834,1.8693183834990323,1.8671513776726072,1.8496563446753935,1.8472219764565252,1.8701670060872702,1.8704827802003468,1.911926384307231,1.9130910956572726,1.8791073894240489,1.8794887550823483,1.8791073894240489,1.8794887550823483
88,3.5143999999999997,1.83414654318284,1.8308485582538705,1.874047502878518,1.8742014860527738,1.8537254957709906,1.8541543365753872,1.8656721399761034,1.8633911299010406,1.8991517285530808,1.9018659524255441,1.9409910686994718,1.9387912668100307,1.9298608768045482,1.9327100309922203,1.8946996539860899,1.895493306489298,1.9150881898325514,1.91314106996985,1.9138035404550473,1.9105292930030147,1.8794134828123292,1.8806590899457338,1.739729989058652,1.7372956212725068,1.8913479462659666,1.8910362318245755,1.8483276565585958,1.8509622339373182,1.8972327198240304,1.8979045604298757,1.8564831336442484,1.8577793393789508,1.9082782683070396,1.9127881279023635,1.9082782683070396,1.9127881279023635
89,3.5157,1.8175148138501644,1.8172180920675431,1.851406378716064,1.8509881573534985,1.8299002943891014,1.8295863938371193,1.9044489948630756,1.9063773743572723,1.8910356077859847,1.8919338939447656,1.8631309513496386,1.8649809336452796,1.9415014316546673,1.937976376131913,1.9226814575266185,1.9220199239980946,1.9188980981541957,1.9177009037679058,1.9344004082718753,1.938383039937631,1.8802546097503618,1.8814364995080308,1.874613146731835,1.8731173565775898,1.9237524668815744,1.9223438189422664,1.8501910686039247,1.8484241683705367,1.9006409604857313,1.896209497953585,1.90234789311923,1.9023185331017305,1.9004629272333948,1.9012912495686147,1.9004629272333948,1.9012912495686147
90,3.517,1.8547090476194412,1.8564428398784485,1.8580092186476365,1.8557956739636234,1.8862946169193056,1.8863377193839692,1.8880836921368678,1.8874971199924904,1.909347404058979,1.9065704001820258,1.9294695176311225,1.9302853464257612,1.9336423625997627,1.9336432996969157,1.8795284272396453,1.881998089710481,1.9228744826853252,1.9186213656364153,1.9618702924467835,1.9625796141731535,1.8850121544820149,1.8911767847055434,1.901636071166248,1.9009617317819432,1.8914113506397752,1.890677666677199,1.8980679172657742,1.8972014894345202,1.8718133427572476,1.8726098065673327,1.9007212308343326,1.8991639097329982,1.9320962846052776,1.9294795104086124,1.9320962846052776,1.9294795104086124
91,3.5183,1.863199039618318,1.8605226090755869,1.8597970472358312,1.8599141746411152,1.941008560662903,1.939088926415526,1.8853094998421298,1.8872250733772749,1.9088295464381986,1.9112201872020231,1.8905486710399815,1.8893705289090297,1.9361723080936621,1.9358983868018873,1.9135008840112409,1.9126388288873646,1.9068677484202936,1.9085734303606838,1.9445117515404498,1.9464641812305303,1.9449643310421374,1.9454281541462037,1.8712636264620501,1.8682882876166502,1.8157335514914277,1.816157395315752,1.8350054723415452,1.8331870361191671,1.9170496776498003,1.918425217523025,1.922320395004287,1.9219302840418004,1.882457538362955,1.8795256139104426,1.882457538362955,1.8795256139104426
92,3.5195999999999996,1.8525467321835327,1.8522512594155187,1.830524034253972,1.8300761406200239,1.8206141546344266,1.8208121773850858,1.9158531079113146,1.9145200459504905,1.8878585027041441,1.8907651270901122,1.8433139931461473,1.843025392216945,1.9289076262399616,1.9315400176619082,1.8146581744422263,1.8184106120746764,1.916839475924242,1.919357551216955,1.9032314997179565,1.9022669973082338,1.908177069565897,1.909300864365085,1.8600631584198954,1.8618191267997803,1.8176725466642278,1.8175582306305087,1.8837568632160104,1.8833273975230622,1.8923380589703243,1.8921369128372707,1.8357122941477244,1.8351325937105627,1.90953980544145,1.910872867113691,1.90953980544145,1.910872867113691
93,3.5208999999999997,1.8544310664329413,1.8546169083196218,1.8576600238566683,1.859018697399374,1.8863314720528943,1.8853157464478532,1.830150790539349,1.8305499596323112,1.9202377196025033,1.9187887801944132,1.9389355686662297,1.9355744911032806,1.8853866510530761,1.885041516771296,1.9159749220185065,1.9153805411454454,1.8544132630742043,1.8566845901328912,1.9082948225236487,1.9094570351029165,1.8993535004390105,1.8977727539862181,1.8949657647888078,1.8984495915039756,1.913747322530064,1.914181785477532,1.8606550410691414,1.8625759245596578,1.9460543935563777,1.9452054567727626,1.8642475640305483,1.8647279409807347,1.9016185808328145,1.8989312181428248,1.9016185808328145,1.8989312181428248
94,3.5221999999999998,1.8467747068453577,1.849384921674789,1.8371006389059343,1.8382569168511775,1.8586529546394126,1.8580798127534226,1.887954696489587,1.8875964440767534,1.8769335135818765,1.877248038620689,1.9613967922088063,1.9578061457687446,1.903044095936285,1.9040185926635718,1.9112854679512896,1.9090875403408227,1.899390043411094,1.8993784867799623,1.8964802962371279,1.8959062175224464,1.8648906673737815,1.8661721932260944,1.9192451062345373,1.9193681677564833,1.9254890708957477,1.9269901712090645,1.849462069396819,1.8490703965685102,1.8613300042156962,1.8619940363843954,1.8651317948090944,1.8668730832287654,1.9218575093035744,1.9199506813775025,1.9218575093035744,1.9199506813775025
95,3.5235,1.8516321989473445,1.8504756085566778,1.8266672763808807,1.8283801416167815,1.8288736382151862,1.8282664517576876,1.8317134246333966,1.8296654193598119,1.9158740343626577,1.9149182777591012,1.8998304417026481,1.9039964162760274,1.875625124364633,1.8790599135635158,1.919631472410479,1.9198738473585755,1.9239495533742061,1.9243705859864944,1.9125838571420366,1.912554497286607,1.8984855103151423,1.8997992071732623,1.9023444556197286,1.9021536165595303,1.9567885406961523,1.95631253624293,1.912725971305214,1.9111836425331394,1.9197760838222195,1.9217406944841715,1.9145968813573824,1.9133684526813806,1.9288854422593815,1.9316711918828855,1.9288854422593815,1.9316711918828855
96,3.5248,1.8386470278435427,1.8393547874870064,1.8610476505199496,1.8590393122419864,1.8881470989348978,1.8895991620087838,1.9101613581993757,1.9068283911340793,1.8767951488057815,1.872917463052539,1.9062324484783544,1.904814430532419,1.8686315503234592,1.8667100423442697,1.91015167583999,1.9123152465094277,1.9126481999106426,1.9171424425278534,1.9030578406738488,1.9031727811711572,1.8560271215111175,1.855528004372686,1.8912458104475465,1.890516186940827,1.872968682997472,1.8704456105595015,1.8772377300446954,1.877718731770039,1.942400965766938,1.941179721030406,1.8960861235441422,1.8959430724098543,1.8938847607666285,1.8921350389878697,1.8938847607666285,1.8921350389878697
97,3.5260999999999996,1.8502778994392428,1.8507204838295497,1.853849180196943,1.8539066505716637,1.778370344104714,1.781569941866217,1.8863358453399806,1.8841753977825124,1.8510287644996783,1.85343127409888,1.9634850849460077,1.9640869614766752,1.9034666896035983,1.901716655228179,1.8902719384024866,1.888331065301746,1.8808877212835018,1.8818078712162678,1.909933975348128,1.909877129602803,1.8882089411831198,1.8876960811333505,1.9107173212671287,1.9111283591942234,1.9108197694470075,1.9136820421862462,1.8545856741925435,1.8540690657168124,1.8847060628350907,1.885117100905815,1.8633336578526716,1.8621711331674209,1.918157230229906,1.9176890342913597,1.918157230229906,1.9176890342913597
98,3.5273999999999996,1.8455568983909683,1.8445049413878,1.8554873959155762,1.853397537528398,1.8976971678293815,1.8963925288253003,1.9194056484466109,1.9183511927277315,1.9345618878518893,1.931190815172787,1.8760186728851076,1.8724767513259688,1.8982028439620278,1.8994453275573624,1.862774261658222,1.8633467789561824,1.9118770358454584,1.913311607680443,1.8977140340406986,1.8958506209429307,1.8930779908723403,1.89019510408934,1.885139275130939,1.8862115340730803,1.9164059468470973,1.9175675346942354,1.8415470942109087,1.8423304398607532,1.8855321992259024,1.8853076275061433,1.8895023350552658,1.8911289954616524,1.8715697186159854,1.8715662830275077,1.8715697186159854,1.8715662830275077
99,3.5286999999999997,1.814998925416745,1.8176244447308587,1.8366543070654642,1.8376169351388316,1.8619702991767226,1.8597336414155614,1.8875180474754043,1.8882929599989347,1.9021748560882243,1.900706551502174,1.8892968167295665,1.8920453977576777,1.8833070968321357,1.8847975771733572,1.8934537350177287,1.8943963736313083,1.9323005558922604,1.9337248207435873,1.92135776553132,1.920730589187867,1.8972342816500727,1.9005104028672586,1.8953071512250574,1.894935468102284,1.9076848255387582,1.908040267071388,1.8158478632437738,1.8142621195822544,1.9289351041957514,1.9316849348786596,1.864862868569881,1.8681992711000917,1.8893633442053386,1.887896289162837,1.8893633442053386,1.887896289162837
100,3.53,1.8108167100888346,1.8135802831542898,1.8528406439983645,1.8518027424589758,1.8878594340010073,1.888036529990323,1.8908460171508894,1.8911677261739035,1.8931207803820207,1.8947380705855117,1.8450068724160043,1.8441832352056886,1.9017007290478016,1.9007977577371378,1.9293826861149423,1.930310644848188,1.886403623340937,1.8883460580003757,1.9126972368263304,1.9120297688157186,1.9231399730310181,1.9245048936447373,1.9013140500267358,1.9017522614919204,1.9002583461689841,1.9018896913639027,1.8815142731151686,1.8821467591113155,1.9272925144290753,1.927679814474143,1.9070723274158718,1.9074505697072401,1.935386149226951,1.9331360606051389,1.935386149226951,1.9331360606051389
