,Frequency,Signal Run [0. 0.]_0,Background Run [0. 0.]_0,Signal Run [0. 0.]_1,Background Run [0. 0.]_1,Signal Run [18.  0.]_0,Background Run [18.  0.]_0,Signal Run [18.  0.]_1,Background Run [18.  0.]_1
0,3.6,0.9430107119189775,1.002916922741839,1.0126921839958696,1.0423962041294654,0.981402730574532,0.9889828751334381,0.9554923758039011,0.9789265102942297
1,3.6006060606060606,0.9486877694880329,0.9645895495160048,0.9834026321003156,0.983837417550731,0.987895309368929,0.9819549501116135,0.9836262708176191,0.988229832334744
2,3.601212121212121,0.980505701368909,0.9889872509822493,0.9770690388534432,0.9716608810033741,0.9780972534572993,1.0158467885341456,0.9738969258369732,1.0170542975099668
3,3.601818181818182,0.9863492382238881,0.9901538265924109,0.9804860256843133,1.0137297645395396,0.9650633682891512,0.9770924596801941,0.958756005447313,1.0012206104662178
4,3.6024242424242425,0.9415611394211717,1.0015079622160512,0.9635135457516744,0.9711364748353707,0.9971917648557379,1.0021401319286847,1.0005144070092875,0.9712192417743796
5,3.603030303030303,0.9770649667940995,0.9640470190532164,0.9828107487517953,1.016226912774315,0.9475546043335513,0.9800599900951036,0.9294892569497332,0.9724551653015719
6,3.6036363636363635,1.0024499771575568,0.985140166591988,0.9597542410044333,0.9884075456580014,0.9862823986539905,0.9586369997076146,0.9600828165284813,0.964641701405202
7,3.6042424242424245,1.004445507991979,1.0087667113680086,0.9756407145672186,0.999625186687818,0.9651280154648566,1.005545553650359,1.0132294040982193,0.9988999280691135
8,3.604848484848485,0.9666709672645715,0.9771686732903061,0.9317231114726815,0.9711898840482902,1.0037586669576661,0.9750613269617555,1.0078859170835988,0.9894588794792386
9,3.6054545454545455,1.0007158740143076,0.9596246209382103,0.954651872713656,0.9818927905740157,0.9839995237529702,1.0218490117970105,0.974794903799907,1.0135876645292163
10,3.606060606060606,0.999304724661138,0.9756582031407866,0.9560274106074954,1.0058450982505471,0.9541180926780958,0.976800114256999,0.9992441304747287,0.9891040677554427
11,3.606666666666667,0.9462996260212607,0.9889216556556636,0.9638433754808667,0.9621673653637033,0.9573482971985326,0.9818712430823751,0.958815974157678,0.980648433532886
12,3.6072727272727274,0.983336103443409,0.9618556592144719,1.0060615416490652,0.9671900774874305,0.9891787128000806,0.9406631617625347,0.9803445301368268,0.9937476007849839
13,3.607878787878788,1.025386554471641,0.976320664302976,1.0200230784935784,0.9998107109972785,0.972201553620019,0.9838124192522033,0.974439464955286,1.0138843664003214
14,3.6084848484848484,0.9746271763705661,0.9469880301936114,0.9865797362760025,0.9834166996806284,0.965808292601845,0.9528999700147739,0.9690063319464084,0.9612753268749805
15,3.6090909090909093,1.0281504369572858,1.0049552352283473,0.9715718733609088,0.9413931076506105,0.9904558596238162,0.9906476410815623,0.9671572850919372,0.9770174958805069
16,3.60969696969697,0.9885296610805437,0.9637427980618952,0.9554702050946863,1.0156815725099864,0.9891693500590613,0.9695244922442171,0.9686789996285838,0.9653288592501674
17,3.6103030303030303,1.0106057617380755,0.9698308954480931,0.9729299214630529,0.9774569661249295,0.980684051405109,0.9289392296355428,0.9687864358949847,0.9451870932788003
18,3.610909090909091,0.9465142121714776,0.9601215398426115,0.949220926949999,1.020323544741578,0.9878681369062855,0.9506898531659004,0.9610217059005607,0.9851026970825224
19,3.611515151515152,0.9306727155992157,0.9852129469646548,0.9717805194972025,0.9473974966192423,0.9743395037257644,0.9907032449679923,0.9765592900191657,0.9433542814410366
20,3.6121212121212123,0.9966376697589574,0.9964443303705853,0.9989286825685991,0.9973241936591574,1.0145621491599566,1.012095923932952,1.0370905039141805,0.9614293095094524
21,3.612727272727273,1.012183066836491,1.0003532417462397,0.9562201209065231,0.9736239424295832,1.0109711935428372,0.9722677643930745,0.9523212013245242,0.9255828519156265
22,3.6133333333333333,0.9583740128386883,0.963090637338035,0.9689735357369261,0.9967057605490217,0.9756947421604105,0.9555311046404528,0.9769581506662929,0.9529552431595081
23,3.6139393939393942,0.9839720310840835,0.9872319115173432,0.9800699792988149,0.9640388949122153,0.9622994859459938,0.9604067121673588,1.0191148021092993,1.008156082420974
24,3.6145454545454547,0.9586588577175408,0.9690235165286695,0.9945756098420341,1.0088463501007028,0.9593925478943979,0.9916177685414693,0.9909337376905897,1.0137153995816244
25,3.6151515151515152,0.9806478174487894,0.9819780600816471,1.007467379598439,1.0194321304234146,0.9887152011213408,0.942239225042547,0.9925788273727516,0.966722503441607
26,3.6157575757575757,0.9331945371127476,0.9445161865907546,0.9967257512796865,0.9864366945187246,1.0017681285658848,1.018909272325574,0.9743092144071032,0.9818884183771998
27,3.6163636363636367,0.9915565379919873,1.0028594471394559,0.9666028916635644,0.9681920517336188,0.9727768769246038,0.98848969947108,1.007089758709682,0.9959452184968247
28,3.616969696969697,0.9736810939988715,1.0083513022621917,1.01484606207768,0.9631852818073097,1.0235543736061425,0.9683541574011978,0.9617044640387766,0.9848262751011809
29,3.6175757575757577,0.9559021673460668,0.9769253475140097,0.9637855979888018,0.993939677125968,1.002177303500126,0.9433739618481857,1.003394169746731,0.9477513767260725
30,3.618181818181818,1.0033317034644502,1.0117954485456888,0.9655509293593978,0.9635844418403012,0.9642915739902999,0.9902681458879733,1.0016710031842426,0.9667868562610729
31,3.618787878787879,0.9685837393735766,0.9748301855957237,0.9699861304202122,0.9708169594426588,0.9555517244397845,0.9301423621792363,1.0218796206783725,0.9875080043642852
32,3.6193939393939396,0.9587675561586753,0.9844852053378318,0.9915424904987635,0.9787550407920589,0.9562229333581561,1.007631986080085,0.9216529992401624,0.9977327210335889
33,3.62,0.9400894034593793,0.9862524200618277,1.0004488111201022,0.9977833246462999,0.9843740085386034,0.9942707665628536,1.01538297352145,0.9605263335770166
34,3.6206060606060606,1.0024937045638622,0.9958977259203018,1.0065225565258886,0.9661312448161609,0.9975315726579432,0.9657133438276924,1.0022054156620592,1.021864312084687
35,3.621212121212121,0.9620358654332404,1.0091661884722687,1.004604482449184,0.9829856640577563,1.0010010359333665,0.9663551966330965,0.9651011572687288,0.9449353386209307
36,3.621818181818182,0.9916630526292711,0.9791151712450816,0.9393016840262756,0.9638855324808105,0.9462674664567047,0.9758859049329004,0.9910558596212092,0.9954133055437913
37,3.6224242424242425,0.9611129055877294,0.9690428770696837,0.9750491318622219,0.9497700273599367,0.9824265765871639,0.9305865067869694,0.9354986488981465,0.979469050984455
38,3.623030303030303,0.9997985414541679,0.967668276609666,0.9809938778224166,0.9762913086626173,0.9998104036835879,0.9998522534200172,0.9353627791507575,0.9651489510155372
39,3.6236363636363635,0.9974403757592547,1.0001255516586216,0.9884981278187995,0.9504946506948293,1.0085333930910172,0.9990995154389297,0.9970983658752539,0.9453704212112864
40,3.6242424242424245,0.9858401280984603,0.9897949570986718,0.9869970293869352,1.0086601972863054,1.0008367521928727,1.0173800676037992,0.9823519309705455,0.9971945597559664
41,3.624848484848485,0.9798810213056706,1.005127654056053,1.0032801764504398,0.9847319536784837,1.0101350609354858,0.9874677179341441,0.9822838396429956,0.977261746003401
42,3.6254545454545455,0.9393369769041592,0.9879071871238222,0.9595118595315385,0.98646323771824,0.9741958347470699,0.9667590585475652,0.9932581516385574,0.9764193707368346
43,3.626060606060606,0.9816978931361747,1.0161959937906282,0.9858473073418073,0.944058296728939,1.0109380739472082,0.9691462553212781,1.0066075067723796,0.9539000693548128
44,3.626666666666667,0.9807958559175863,0.9813327683665141,0.9641138615617896,0.9911420716281182,0.9668846087243737,1.002453721568485,0.9747633558933224,0.9731110773120433
45,3.6272727272727274,0.9696812889640689,0.9844723953397682,0.9474012515305028,0.9808464638624173,0.9678894053330639,0.9665441727942048,0.9962550573694114,0.9603489311701313
46,3.627878787878788,0.9793294309511015,0.9773210988947979,0.9736639141874363,0.9983664599268705,0.9710380829116336,1.022555193838646,0.969108777567364,0.9934477562103364
47,3.6284848484848484,0.9788737229257918,1.0391506887814739,1.0017506532548106,0.9876710555573311,0.9896675287808466,0.9717670812346016,0.9872209729027552,0.956995356142601
48,3.6290909090909094,0.9649115766274652,0.9706579774209317,0.9455728243345289,0.9886146276186314,0.960734978061761,0.9886402410308556,0.9569944066663784,0.964236918707333
49,3.62969696969697,0.9836272100068512,0.973628001138362,0.9916995942177443,0.9360730369990427,0.9823247585517707,0.9544582356551976,0.9806880996777682,0.9653872631710445
50,3.6303030303030304,0.9700854556403867,0.9925885136373442,0.9555223751762572,0.9962897240781867,0.963600064546984,0.98221169238635,0.9816982000202784,1.0144022330167457
51,3.630909090909091,0.95675828556531,1.0251460575635611,1.0231124222549701,0.9779148382250314,0.9861596456626425,0.9600440938949102,0.9571118532528377,1.0010797453854754
52,3.631515151515152,0.9733315964941579,0.9728290394158736,0.929299047684083,0.989332063985283,0.9730048857593674,1.003942010028469,0.9991854184910409,0.9783714844556273
53,3.6321212121212123,0.9939343708195132,0.9722646413286133,0.9746331068113295,0.9648425397489616,0.9835647396894026,0.9793297411588898,1.0172039039661658,1.015496672597726
54,3.632727272727273,0.999687962629512,1.009726837128355,0.9946955493062537,1.0166376432602582,0.9498746614663958,0.9801446305260103,0.9857451740928875,0.9688089288585955
55,3.6333333333333333,0.9784708155831049,0.9875839138455738,0.9992519465630576,0.9615789184434841,0.9588337806458469,0.9656874259085676,0.9799175604372952,1.0040200971765816
56,3.6339393939393942,0.9678135052305739,0.9516078264137918,0.9775997080552858,0.9549891988403337,0.9420231006997628,0.9906588772080561,0.9562650934442315,0.981835327298025
57,3.6345454545454547,1.0070191654954137,0.9550372957366421,1.0015898030336403,1.0086508318831175,0.9641953789742418,1.0054584141607785,0.9957762318855696,0.9613249810172745
58,3.6351515151515152,0.9700401598583426,1.0029772000890724,0.9809970034076306,0.938623285444586,0.9763003741670598,1.0123432909267274,0.9616438769937038,1.021501373794354
59,3.6357575757575757,0.9926106798124588,0.9978764001405122,1.026679631362198,0.9678975281149774,0.960730919593046,0.9495529468470834,0.9587997291388695,0.9300146155642774
60,3.6363636363636367,0.9750931789925236,0.9955057511931147,0.946412696112326,1.0175555972696895,0.9863414248390415,1.0006487237876298,1.008018654836847,0.9343626736641252
61,3.636969696969697,1.0220026783065153,1.0103296490543605,0.9874439846278491,0.9419078320492901,0.9527431802245162,0.9723870795867899,0.9740746458491008,1.0290499716689778
62,3.6375757575757577,0.9239162045201142,1.002647376866348,0.9633289577966373,0.9873899481716681,1.014384744181249,0.9798619696753347,1.0199359393562915,0.9801199516725507
63,3.638181818181818,0.9756497614850407,0.9643993350754626,0.9714207086985843,0.9988277777858026,0.9789736710205558,0.9544588526931188,0.970275045548249,0.9775403506860991
64,3.638787878787879,0.9830962311344017,0.9921362464761179,1.004110361536229,0.9526635262844712,1.0220345347405548,1.027041939272879,0.9521765964485239,0.9750931788551366
65,3.6393939393939396,0.9788328159669868,0.9458211252952424,1.0080070960359748,1.031784493023654,0.9832155472955997,0.9385308378901126,0.9829922237887758,0.9981887322640526
66,3.64,0.9785898154686304,0.9765861591829694,0.9608011949414171,0.935666685845019,1.0343066312744635,0.9623379024659947,0.9462459153796174,1.0088760236277814
67,3.6406060606060606,1.0028094782397556,0.9600394008895189,1.052269530962658,1.0010844244281558,0.9494361368733921,1.0208095405064959,1.005023955737621,0.9792750800159253
68,3.641212121212121,0.9950303673037392,1.0024824656609903,1.0078980923395002,0.96661319201927,1.0344115718573128,0.969454846861127,0.9874452336961697,1.0111963877529822
69,3.641818181818182,0.9891687165686659,0.9804825812703661,0.9953627002792051,0.9674230806647309,0.9603942132808693,0.993970615753042,0.983118718870019,0.9903612248004279
70,3.6424242424242426,0.9750025974081359,0.9722159085553189,0.9576434500946958,0.9929736186812592,0.9505430640935947,0.9624803346627838,0.9767513864937901,0.9899414505892791
71,3.643030303030303,1.008651139907769,0.9657854887356424,1.015198064067308,0.9697956024732513,0.9831568292736327,1.036087895613055,1.0029871978056677,0.9649059464190991
72,3.6436363636363636,0.9663436454556739,1.0112516708152113,0.9592891628209327,0.9532766526031524,0.9966988967128145,0.9756603853754984,0.9649140708276454,1.015985792098452
73,3.6442424242424245,0.9977699019736944,0.9430578607658129,0.9811675419301263,0.9695944672185723,1.0272977541022525,0.9615186360439342,0.9830381303295279,0.9971211628015103
74,3.644848484848485,0.945392295854067,0.9712214316495961,1.0184098500122716,0.9699505333974642,0.976230098965762,0.9761954209394089,1.0010506929516858,0.9561567189460791
75,3.6454545454545455,0.9753268074752,0.9901934986058292,0.9912579519263562,1.0095456857100213,1.0021897937644206,0.9742801705678656,0.9834388654812524,1.020874509449785
76,3.646060606060606,0.9735774039228982,1.0135002006691325,1.0160182605760049,0.9725982208384031,0.981854990678936,0.941161979946219,1.007410220578281,0.9335318665612785
77,3.646666666666667,0.9785414008130303,0.9753795970124186,1.017706458550921,1.0203632234373528,0.9827523476060303,0.9840060744314826,0.967078267927217,1.025380304077877
78,3.6472727272727274,0.9929589401649161,0.9733084749381096,0.9756635173829038,0.9879421547152667,0.9743888552470439,1.0102365766768981,0.9783133869247456,0.9523255744024417
79,3.647878787878788,0.9414749353464288,1.0008055159093305,0.9810422984956668,0.9798622804877823,1.008486541760401,0.9805862848152513,0.9522212529196565,0.9422083080264185
80,3.6484848484848484,0.975231234639785,1.0042109362056788,0.9793384908902983,0.975863085138654,0.9977764562298498,0.9821142394848839,0.9489160968394579,1.0176696110722094
81,3.6490909090909094,0.9872750121211712,0.9848434467526724,0.9610089115349804,0.9711767612130024,0.9411866404320391,0.9812762393407167,0.9894851160314447,1.0139121710846433
82,3.64969696969697,0.993835058623064,0.9935870521324508,0.9552459454602674,0.9943372948439584,0.9376606574421205,1.014434722735439,0.9830231463799226,0.9769187954775174
83,3.6503030303030304,0.9845507899472131,1.0059981409576026,0.9873440359177805,1.000250173881887,0.9898683497580427,0.9562857093870089,1.0009251378002642,1.010382437261928
84,3.650909090909091,0.9943026283324857,0.9346971894487807,0.9817872230888769,1.0011931161186982,1.0053737791139796,0.9889522616656222,0.9846485506768062,0.9668049750512903
85,3.651515151515152,0.9861999366157881,1.0068520706641129,0.9338223319498878,0.9782056346278794,0.9972645250008411,0.9712014465336795,1.0214020581126217,0.9563388145475726
86,3.6521212121212123,0.9683778964331965,1.0485636315974307,0.9671066769521898,1.0203857114682255,0.9646148518917697,0.9945481226193206,0.9723127439139085,0.9698143525263468
87,3.652727272727273,1.002749511828532,0.9813299589800522,0.9828810209718951,0.9897802754903627,0.9809617146254007,1.0044989262124302,0.9719291837707837,0.9625071865163431
88,3.6533333333333333,0.9855068609473737,0.9686049686727835,0.9750163469546351,1.010539850803491,0.9659129277510695,0.971017794332949,0.9885862108973166,0.9821517122222886
89,3.6539393939393943,0.9624928198638126,0.948897352272362,0.9415420879777984,1.004684131594658,0.985111443372072,0.9622148468048429,0.9531323534678522,0.9546118919231489
90,3.6545454545454548,0.9559936909192713,0.9884419071706657,0.9851673425645541,0.9972176822656718,0.9618303458392534,1.0157908853833948,0.9569422574275822,1.0395985801817074
91,3.6551515151515153,0.9930385900150712,0.9815454665303319,0.9890537778992912,0.9742454808909201,0.9478419540940445,0.9500601925683764,0.973799791566085,0.9241779413169209
92,3.6557575757575758,0.9838998735784907,0.9721015995713371,0.9653038642361942,0.9970727569073959,0.9717202415818262,1.0373347411668847,0.9652835710299981,1.0030821449488054
93,3.6563636363636367,0.9926516083198499,0.983845222825192,0.9570952968217495,0.9568498099458789,0.9711224252503762,0.9553677533854231,0.968998834305318,0.9711527035840124
94,3.656969696969697,0.9642412944373527,0.9605560146162295,1.0000527771241559,0.9797991890104687,1.0411974434368918,1.0022438313600894,0.972685048561813,1.0098745759079546
95,3.6575757575757577,0.975886525653603,0.9650133898014243,0.9674437032082185,0.9678094369298967,0.9978920218810393,0.9618943742602213,0.9588759332748105,0.9467181678071865
96,3.658181818181818,0.9722824450250354,0.9827873356781986,0.9818434370612794,0.9698646368181338,1.007123185157283,0.9394497326418723,0.9733237888346463,0.9697687476610504
97,3.658787878787879,0.9976230965425076,0.9964877482300831,0.9313732820057349,0.9776206227998474,0.9527672252154237,1.0020873512625446,0.9459869831535614,0.9864307585564577
98,3.6593939393939396,1.0027326417807454,1.0156340904169792,0.9369678917848321,0.9359790258236693,0.9685581159272402,0.9421124283055464,0.9830034685024475,0.9583118643755928
99,3.66,0.9853132091923104,0.9755785527598043,0.962799535913381,0.9367264637209746,1.0031474219732768,0.9523536892592784,0.9465910428864474,0.9941064740669919
